#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
144	38.56	42.83	42.84	37.34	43.31	46.90	41.62	32.08
145	38.71	43.09	43.12	37.48	43.53	47.17	41.86	32.10
146	38.86	43.34	43.39	37.63	43.75	47.42	42.10	32.12
147	39.01	43.58	43.64	37.78	43.98	47.67	42.33	32.15
148	39.16	43.81	43.88	37.93	44.20	47.91	42.56	32.18
149	39.31	44.02	44.12	38.08	44.42	48.14	42.78	32.20
150	39.46	44.21	44.28	38.21	44.61	48.28	42.99	32.23
151	39.60	44.24	44.25	38.35	44.80	48.13	43.19	32.24
152	39.73	44.11	44.04	38.48	44.95	47.81	43.34	32.26
153	39.85	43.89	43.74	38.60	45.02	47.41	43.43	32.29
154	39.95	43.60	43.39	38.69	45.04	47.01	43.46	32.31
155	40.02	43.31	43.04	38.76	45.02	46.61	43.46	32.33
156	40.07	43.00	42.68	38.80	44.96	46.24	43.41	32.37
157	40.08	42.69	42.34	38.81	44.87	45.88	43.32	32.39
158	40.08	42.40	42.00	38.80	44.77	45.54	43.20	32.42
159	40.07	42.11	41.66	38.78	44.65	45.23	43.05	32.44
160	40.04	41.85	41.35	38.74	44.52	44.95	42.89	32.47
161	40.00	41.59	41.06	38.69	44.39	44.68	42.73	32.50
162	39.95	41.35	40.78	38.64	44.25	44.41	42.56	32.53
163	39.90	41.13	40.52	38.58	44.10	44.18	42.38	32.57
164	39.85	40.93	40.29	38.52	43.95	43.96	42.20	32.60
165	39.78	40.74	40.07	38.45	43.80	43.74	42.02	32.64
166	39.72	40.55	39.86	38.38	43.65	43.54	41.84	32.67
167	39.64	40.38	39.66	38.30	43.50	43.35	41.66	32.70
168	39.57	40.22	39.48	38.22	43.35	43.16	41.48	32.73
169	39.50	40.06	39.30	38.14	43.19	42.98	41.30	32.75
170	39.42	39.93	39.15	38.04	43.01	42.84	41.12	32.78
171	39.34	39.94	39.20	37.94	42.84	43.01	40.95	32.80
172	39.27	40.11	39.43	37.85	42.73	43.39	40.82	32.82
173	39.21	40.38	39.77	37.79	42.69	43.86	40.76	32.85
174	39.18	40.72	40.17	37.74	42.73	44.34	40.76	32.87
175	39.18	41.09	40.58	37.74	42.82	44.82	40.83	32.89
176	39.20	41.45	41.01	37.75	42.94	45.28	40.94	32.92
177	39.25	41.83	41.43	37.79	43.09	45.70	41.08	32.94
178	39.31	42.19	41.84	37.85	43.26	46.11	41.25	32.96
179	39.39	42.55	42.23	37.94	43.46	46.49	41.45	32.98
180	39.49	42.88	42.61	38.04	43.66	46.84	41.67	33.00
181	39.60	43.21	42.98	38.14	43.86	47.18	41.90	33.02
182	39.72	43.52	43.33	38.27	44.08	47.50	42.13	33.05
183	39.85	43.82	43.65	38.39	44.29	47.81	42.37	33.06
184	39.98	44.10	43.97	38.52	44.51	48.10	42.61	33.08
185	40.12	44.38	44.27	38.66	44.74	48.38	42.85	33.10
186	40.26	44.64	44.55	38.81	44.96	48.64	43.09	33.13
187	40.41	44.89	44.81	38.95	45.18	48.90	43.32	33.15
188	40.56	45.13	45.07	39.10	45.40	49.15	43.56	33.17
189	40.71	45.35	45.31	39.24	45.62	49.38	43.78	33.19
190	40.85	45.57	45.53	39.37	45.84	49.61	44.01	33.21
191	41.00	45.73	45.66	39.50	46.04	49.70	44.20	33.22
192	41.13	45.72	45.60	39.63	46.22	49.52	44.39	33.24
193	41.25	45.58	45.38	39.76	46.36	49.17	44.53	33.25
194	41.37	45.34	45.06	39.87	46.42	48.76	44.62	33.27
195	41.46	45.05	44.71	39.96	46.43	48.34	44.65	33.30
196	41.52	44.73	44.33	40.02	46.40	47.95	44.62	33.33
197	41.56	44.42	43.96	40.05	46.33	47.57	44.55	33.36
198	41.58	44.12	43.61	40.06	46.24	47.21	44.45	33.38
199	41.57	43.82	43.26	40.05	46.13	46.87	44.33	33.40
200	41.55	43.54	42.93	40.03	46.00	46.57	44.19	33.43
201	41.52	43.27	42.62	39.99	45.87	46.26	44.03	33.47
202	41.48	43.01	42.33	39.94	45.72	45.99	43.86	33.49
203	41.43	42.77	42.06	39.88	45.58	45.73	43.68	33.53
204	41.36	42.55	41.80	39.81	45.43	45.48	43.50	33.55
205	41.29	42.33	41.56	39.74	45.27	45.25	43.32	33.58
206	41.22	42.14	41.33	39.66	45.11	45.04	43.13	33.62
207	41.14	41.94	41.12	39.58	44.96	44.83	42.95	33.65
208	41.07	41.76	40.92	39.49	44.80	44.64	42.77	33.68
209	40.99	41.60	40.73	39.41	44.65	44.44	42.59	33.71
210	40.91	41.44	40.55	39.32	44.49	44.27	42.41	33.74
211	40.83	41.33	40.43	39.22	44.33	44.21	42.22	33.77
212	40.73	41.36	40.53	39.12	44.16	44.44	42.07	33.79
