24.0	10.0
24.2	11.0
24.4	11.0
24.6	10.0
24.8	9.0
25.0	9.0
25.2	9.0
25.4	8.0
25.6	9.0
25.8	11.0
26.0	12.0
26.2	18.0
26.4	19.0
26.6	22.0
26.8	21.0
27.0	19.0
27.2	17.0
27.4	17.0
27.6	17.0
27.8	15.0
28.0	17.0
28.2	17.0
28.4	16.0
28.6	15.0
28.8	15.0
29.0	14.0
29.2	14.0
29.4	13.0
29.6	14.0
29.8	13.0
30.0	11.0
