26.0	26.0
26.1	32.0
26.2	29.0
26.3	31.0
26.4	29.0
26.5	32.0
26.6	30.0
26.7	34.0
26.8	33.0
26.9	36.0
27.0	37.0
27.1	48.0
27.2	53.0
27.3	58.0
27.4	67.0
27.5	77.0
27.6	79.0
27.7	97.0
27.8	94.0
27.9	107.0
28.0	118.0
28.1	121.0
28.2	129.0
28.3	131.0
28.4	139.0
28.5	128.0
28.6	123.0
28.7	117.0
28.8	103.0
28.9	98.0
29.0	93.0
29.1	77.0
29.2	66.0
29.3	56.0
29.4	49.0
29.5	39.0
29.6	33.0
29.7	29.0
29.8	30.0
29.9	31.0
30.0	29.0
